Candidato;Tweet;Fecha;# Retweets;# Likes;Ubicación (usuario);Ubicación (tweet)
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:11:33 +0000 2021;89;319;Ecuador;
Guillermo Lasso;"RT @MarcoAnibal: Das pena Carlos Pérez Guartambel. Pena. Miserable. Desclasado. Ni de aquí ni de allá. Eso sí derecha pura y dura. 

Desesp…";Tue Feb 02 03:11:40 +0000 2021;35;82;;
Guillermo Lasso;Se acordó que si tiene dignidad después de los horrores que le hizo el correismo.  Lasso presidente;Tue Feb 02 03:12:12 +0000 2021;0;0;Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:12:14 +0000 2021;90;323;Guayaquil, Ecuador;
Guillermo Lasso;RT @connection53: Resumiendo y concluyendo: cada sueño truncado tiene su apellido, cada lágrima de cocodrilo causa desazón, cada palabra vu…;Tue Feb 02 03:12:29 +0000 2021;18;36;Quito, Ecuador;
Guillermo Lasso;Chuta los  del ELN deben tenerla difícil como para gastar la plata. Que payasos son los Lasso y Moreno;Tue Feb 02 03:12:42 +0000 2021;0;0;;
Guillermo Lasso;RT @dannxrz: Ni de broma voto por el misógino asqueroso de lasso;Tue Feb 02 03:12:43 +0000 2021;1;0;;
Guillermo Lasso;"@LatZeroCulture @SOLEDADPARRA4 @soyfdelrincon @LassoGuillermo Jaja..Lasso ¡JAMÁS SERÁ PRESIDENTE JAMÁS!

Paliza...u… https://t.co/dK6kSCa5Kl";Tue Feb 02 03:12:45 +0000 2021;0;0;;
Guillermo Lasso;"RT @MarcoAnibal: Das pena Carlos Pérez Guartambel. Pena. Miserable. Desclasado. Ni de aquí ni de allá. Eso sí derecha pura y dura. 

Desesp…";Tue Feb 02 03:12:54 +0000 2021;36;83;Babahoyo, Ecuador;
Guillermo Lasso;Viendo propaganda m decido el voto por Guillermo Lasso ecuatorianos elijamos bien;Tue Feb 02 03:13:18 +0000 2021;0;0;El Guabo, Ecuador;El Guabo, Ecuador
Guillermo Lasso;...Y se hacen los machotes y poderosos y no son más que uno más de los odiadores;Tue Feb 02 03:13:51 +0000 2021;0;0;;
Guillermo Lasso;@LassoGuillermo @soyfdelrincon @CNNEE 👏🏻👏🏻👏🏻😃😃😃 vamos Ecuador, Lasso Presidente !!;Tue Feb 02 03:14:12 +0000 2021;0;0;Banana Republic;
Guillermo Lasso;RT @KELVINGAME3: LASSO PRESIDENTE EN UNA SOLA VUELTA!!! https://t.co/mIJBSuiw83;Tue Feb 02 03:14:15 +0000 2021;10;19;;
Guillermo Lasso;"Tengo millón miedo que la segunda vuelta sea entre Yaku y Arauz.

En serio, entiendo que tengan afinidad por algún… https://t.co/Y34WnPEl12";Tue Feb 02 03:14:20 +0000 2021;0;0;;
Guillermo Lasso;RT @HectorMontilla_: Se acercan las elecciones, y, si quieres ver a Hervas, Montúfar, entre otros, como presidente del Ecuador, vota por La…;Tue Feb 02 03:15:26 +0000 2021;1;2;Guayas, Ecuador;
Guillermo Lasso;YoapoyoAlmejor guillermo gallego somos Este 28F a votar por Guillermo Gallegos #LaMejorOpción… https://t.co/9qHbIoNxPB;Tue Feb 02 03:15:45 +0000 2021;0;0;;
Guillermo Lasso;"RT @SoniaAc71366686: YoapoyoAlmejor guillermo gallego somos Este 28F a votar por Guillermo Gallegos #LaMejorOpción
#YoVotoPorGuillermoGalle…";Tue Feb 02 03:15:49 +0000 2021;1;1;;
Guillermo Lasso;RT @joseaguirre2692: El voto razonable es por el señor  @LassoGuillermo. A los que piensan votar nulo,  les pido que se den una oportunidad…;Tue Feb 02 03:16:07 +0000 2021;1;2;;
Guillermo Lasso;"RT @FaustoCoboM3: ...el CORREATO en plena GUERRA SUCIA: desinforma con encuestas falsetas!

La realidad es que LASSO cuenta, como BASE, con…";Tue Feb 02 03:16:54 +0000 2021;114;264;;
Guillermo Lasso;RT @jimmy21667: @relicheandres @rabascallcarlos Ya saldrá toda la pipol del municipio de Guayaquil a apoyar en el cierre de campaña de Lass…;Tue Feb 02 03:16:55 +0000 2021;2;3;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:17:18 +0000 2021;943;1885;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:17:22 +0000 2021;944;1885;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:17:28 +0000 2021;945;1886;;
Guillermo Lasso;Un voto informado quiere decir que tengamos consciencia de la realidad electoral. Al momento Arauz podría ganar en… https://t.co/UgvVaCpu4g;Tue Feb 02 03:17:29 +0000 2021;0;0;Ecuador;
Guillermo Lasso;https://t.co/BV1ICr7tWx;Tue Feb 02 03:17:41 +0000 2021;0;0;Quito, Ecuador;
Guillermo Lasso;"RT @FaustoCoboM3: Mientras el  CORREATO sigue cuenteando sobre VACUNAS, LASSO ya demostró eficiencia con su programa""SALVAR VIDAS"" para ayu…";Tue Feb 02 03:18:02 +0000 2021;36;59;;
Guillermo Lasso;"RT @SalimZaidan: Al parecer ciertos periodistas y académicos entendieron mal lo que es el voto como derecho-deber.

¿Podemos elegir libreme…";Tue Feb 02 03:18:31 +0000 2021;103;316;;
Guillermo Lasso;@LassoGuillermo @soyfdelrincon @CNNEE Lasso Presidente;Tue Feb 02 03:18:49 +0000 2021;0;0;Ecuador;
Guillermo Lasso;@AldoCassola Lasso presidente;Tue Feb 02 03:19:21 +0000 2021;0;0;Ecuador;
Guillermo Lasso;RT @joseaguirre2692: El voto razonable es por el señor  @LassoGuillermo. A los que piensan votar nulo,  les pido que se den una oportunidad…;Tue Feb 02 03:19:33 +0000 2021;2;3;;
Guillermo Lasso;@biological_dr @luisevivanco Jajajajajaja tranquilo la gente es tan inteligente IMPOSIBLE QUE VOTE POR BASURA DE LA… https://t.co/0AEsWvb9cD;Tue Feb 02 03:19:43 +0000 2021;0;0;;
Guillermo Lasso;RT @joseaguirre2692: El voto razonable es por el señor  @LassoGuillermo. A los que piensan votar nulo,  les pido que se den una oportunidad…;Tue Feb 02 03:19:54 +0000 2021;3;4;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:21:14 +0000 2021;946;1888;;
Guillermo Lasso;"Gracias a Dalo.
Dalo por hecho que no serás presidente!
@UNESLOJA";Tue Feb 02 03:21:15 +0000 2021;0;0;Loja - Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:21:54 +0000 2021;92;356;;
Guillermo Lasso;"No más Improvisados respaldados por otro ""PseudoRevolucionario""
Lasso Presidente @fdelrinconCNNE @LassoGuillermo @CNNEE 
#concluLASSO";Tue Feb 02 03:22:08 +0000 2021;0;0;Ecuador;
Guillermo Lasso;RT @joseaguirre2692: El voto razonable es por el señor  @LassoGuillermo. A los que piensan votar nulo,  les pido que se den una oportunidad…;Tue Feb 02 03:22:20 +0000 2021;4;5;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:22:22 +0000 2021;947;1890;;
Guillermo Lasso;"RT @yuriyaguana: Gracias a Dalo.
Dalo por hecho que no serás presidente!
@UNESLOJA";Tue Feb 02 03:22:59 +0000 2021;1;0;Loja, Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:23:09 +0000 2021;93;362;Ecuador;
Guillermo Lasso;El banquero Lasso solo podrá ser presidente con fraude. #concluLASSO ... el pueblo está con @MashiRafael y con… https://t.co/mRr97aKm9g;Tue Feb 02 03:23:17 +0000 2021;0;0;Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:23:22 +0000 2021;94;362;Ecuador;
Guillermo Lasso;"RT @yuriyaguana: Gracias a Dalo.
Dalo por hecho que no serás presidente!
@UNESLOJA https://t.co/udHTxDWb2m";Tue Feb 02 03:23:54 +0000 2021;2;0;;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:23:55 +0000 2021;95;364;Azuay, Ecuador;
Guillermo Lasso;RT @FaustoCoboM3: @LeoStagg Estos últimos días de campaña, TODOS los de la orilla de la DECENCIA, a pesar de algunas diferencias, a VOTAR p…;Tue Feb 02 03:23:58 +0000 2021;5;10;Ecuador;
Guillermo Lasso;RT @CarlosNavarroC2: Forman parte d ese grupo al mando de su jefe de Bélgica, para eso están para dividir, hagan lo que hagan, Lasso presid…;Tue Feb 02 03:24:02 +0000 2021;1;1;;
Guillermo Lasso;RT @connection53: Resumiendo y concluyendo: cada sueño truncado tiene su apellido, cada lágrima de cocodrilo causa desazón, cada palabra vu…;Tue Feb 02 03:24:14 +0000 2021;19;41;Manta;
Guillermo Lasso;RT @connection53: Resumiendo y concluyendo: cada sueño truncado tiene su apellido, cada lágrima de cocodrilo causa desazón, cada palabra vu…;Tue Feb 02 03:24:21 +0000 2021;20;42;;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:24:28 +0000 2021;96;367;Guayaqui - Ecuador;
Guillermo Lasso;Lasso presidente necesitamos tranquilidad en el ecuador #concluLASSO;Tue Feb 02 03:24:29 +0000 2021;0;0;;
Guillermo Lasso;RT @FaustoCoboM3: Mientras LASSO compromete firme respaldo a POLICÍAS y MILITARES en la lucha contra la delincuencia, narcotráfico y terror…;Tue Feb 02 03:25:24 +0000 2021;201;395;Guayaquil;
Guillermo Lasso;Bravo !! @LassoGuillermo presidente hombre honesto y preparado  #concluLASSO #VotoUtil2021 #LASSOPRESIDENTE yo confío en Lasso.;Tue Feb 02 03:26:20 +0000 2021;0;0;;
Guillermo Lasso;"@soyfdelrincon @LassoGuillermo Vamos Lasso
Presidente!!
#concluLASSO 
Nunca más Pendejos como Correa.";Tue Feb 02 03:26:26 +0000 2021;0;0;Ecuador;
Guillermo Lasso;De acuerdo, yo voto pot Lasso, ESE Arauz es perrito de Correa al que financió su 1ra. Campaña Las Farcs. No me extr… https://t.co/obcnnyB0Lr;Tue Feb 02 03:27:03 +0000 2021;0;0;Miami, FL;Miami, FL
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:27:08 +0000 2021;948;1892;Manta, Ecuador;
Guillermo Lasso;"RT @SalimZaidan: Al parecer ciertos periodistas y académicos entendieron mal lo que es el voto como derecho-deber.

¿Podemos elegir libreme…";Tue Feb 02 03:27:10 +0000 2021;104;319;Machala, Ecuador;
Guillermo Lasso;"RT @yuriyaguana: Gracias a Dalo.
Dalo por hecho que no serás presidente!
@UNESLOJA";Tue Feb 02 03:27:52 +0000 2021;3;2;;
Guillermo Lasso;"Pesadilla tener al chulquero #Lasso de Presidente🤑🤑

Cada chir@, con sus sueños 🙃🙃";Tue Feb 02 03:28:21 +0000 2021;0;0;Quito;
Guillermo Lasso;@APACHE_EC @AbAlvaroNoboa @GinoCornejoM Ni Lasso Ni Arauz NI NADIE están capacitados para gobernar FALTOS DE HONEST… https://t.co/vsDFSlxYD4;Tue Feb 02 03:28:28 +0000 2021;0;0;España;
Guillermo Lasso;"RT @josemsalem: @MashiRafael No pueden atenderlo Señor 
Las camionetas del CNE tambien estan llevando otras publicidades de Lasso para el s…";Tue Feb 02 03:28:33 +0000 2021;19;84;;
Guillermo Lasso;"RT @pichinchauniver: 🔴 #ATENCIÓN | 🗣️ ""No estoy pidiendo que piensen, los estoy obligando a que el siguiente día todos tengan su foto con e…";Tue Feb 02 03:28:39 +0000 2021;54;56;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:29:36 +0000 2021;949;1892;;
Guillermo Lasso;"@kevinvera1996 @FaustoCoboM3 @LassoGuillermo Mi trino tiene 2 partes;
En la primera digo: “Mi familia, amigos cerca… https://t.co/n8X0brCju3";Tue Feb 02 03:29:40 +0000 2021;0;0;;
Guillermo Lasso;"@LaPosta_Ecu @luisevivanco Exacto TODO 1 .
la vez anterior vote por Lasso, cogobernar con Moreno le hizo sacarse la… https://t.co/SGkDvHcbO9";Tue Feb 02 03:30:06 +0000 2021;0;0;Medellín, Colombia;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:30:13 +0000 2021;950;1894;;
Guillermo Lasso;👏👏👏💪💪💪💪;Tue Feb 02 03:30:40 +0000 2021;0;0;;
Guillermo Lasso;"RT @CesarCa67659676: @kevinvera1996 @FaustoCoboM3 @LassoGuillermo Mi trino tiene 2 partes;
En la primera digo: “Mi familia, amigos cercanos…";Tue Feb 02 03:31:02 +0000 2021;1;1;;
Guillermo Lasso;Este 7 de Febrero es la 3er vez que el candidato Lasso ganará por la lista 21 con el Partido CREO . Lasso president… https://t.co/rRpojnMsXJ;Tue Feb 02 03:31:02 +0000 2021;0;0;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:31:05 +0000 2021;951;1895;Guayaquil - Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:31:07 +0000 2021;97;377;Guayaquil, Ecuador;
Guillermo Lasso;@soyfdelrincon @LassoGuillermo Lasso Presidente;Tue Feb 02 03:31:43 +0000 2021;0;0;;
Guillermo Lasso;RT @FaustoCoboM3: Mientras LASSO compromete firme respaldo a POLICÍAS y MILITARES en la lucha contra la delincuencia, narcotráfico y terror…;Tue Feb 02 03:32:54 +0000 2021;202;399;;
Guillermo Lasso;"RT @SilviValdez: Mi voto por @fkrklect 👍
La verdad cruda, dura y desnuda ante todo! 💪👏";Tue Feb 02 03:33:01 +0000 2021;1;1;Perú;
Guillermo Lasso;@RedGesConEc @oro_negro26 Por qué no consiguen empleados del banco de Guayaquil? ahí les están obligando a tomar fo… https://t.co/RBa4ttaFuG;Tue Feb 02 03:33:02 +0000 2021;0;0;;
Guillermo Lasso;RT @DavidSu40071326: @CarlosVerareal Estaba entre Yaku Pérez o sin saber por quién votar. Hoy tomo en cuenta que eso sería desperdiciar el…;Tue Feb 02 03:33:31 +0000 2021;2;21;Mi❤️en Cova da Iria y Cracovia;
Guillermo Lasso;"RT @AlexVejar13: @AldoCassola Respeto su opinión sobre su Hervas
La realidad, es q no llegará + allá del 4% d la votación nacional

Eso sig…";Tue Feb 02 03:34:02 +0000 2021;4;26;Manta_Ecuador;
Guillermo Lasso;RT @KELVINGAME3: LO PIDE LA GENTE ,LASSO PRESIDENTE !!! https://t.co/IxckBokOed;Tue Feb 02 03:34:15 +0000 2021;13;30;;
Guillermo Lasso;"RT @ElRebeldeEc: Hora 25. Si después de ver la entrevista al candidato Guillermo Lasso,decides votar por él; déjame decirte que estás entre…";Tue Feb 02 03:34:33 +0000 2021;99;364;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:34:38 +0000 2021;952;1895;Ecuador;
Guillermo Lasso;@CynthiaViteri6 ¿No te dá verguenza ser tan cara de tuco?;Tue Feb 02 03:34:46 +0000 2021;0;0;Guayaquil, Ecuador;
Guillermo Lasso;RT @HectorMontilla_: Para que tengamos mejores opciones en 4 años. Medita bien tu voto, y evita que gane Arauz, por más que no te guste Las…;Tue Feb 02 03:34:46 +0000 2021;1;0;Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:36:12 +0000 2021;98;391;;
Guillermo Lasso;"RT @SilviValdez: Mi voto por @fkrklect 👍
La verdad cruda, dura y desnuda ante todo! 💪👏 https://t.co/YBKogVQnlY";Tue Feb 02 03:36:19 +0000 2021;2;10;Peru-Lima;
Guillermo Lasso;@AndresCrespoA @ecuarauz @MashiRafael La unica certeza que tenemos es que con Lasso nos jodemos. Este 7 de febreo 1… https://t.co/pWkC3QnnDt;Tue Feb 02 03:36:26 +0000 2021;0;0;Ciudad de México;
Guillermo Lasso;"RT @yuriyaguana: Gracias a Dalo.
Dalo por hecho que no serás presidente!
@UNESLOJA";Tue Feb 02 03:36:36 +0000 2021;4;3;Guayaquil;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:36:52 +0000 2021;99;393;;
Guillermo Lasso;#concluLASSO muy buena entrevista a (espero nuestro próximo presidente) Lasso.;Tue Feb 02 03:37:34 +0000 2021;0;0;Cuenca, Ecuador;
Guillermo Lasso;RT @FaustoCoboM3: @andrebernal26 @martharoldos @yakuperezg @NTN24Zoom Estos últimos días de campaña, TODOS los de la orilla de la DECENCIA,…;Tue Feb 02 03:37:40 +0000 2021;2;10;Guayaquil - Ecuador;
Guillermo Lasso;#LassoNuncaSeráPresidente;Tue Feb 02 03:38:50 +0000 2021;0;0;;
Guillermo Lasso;RT @FaustoCoboM3: @LeoStagg Estos últimos días de campaña, TODOS los de la orilla de la DECENCIA, a pesar de algunas diferencias, a VOTAR p…;Tue Feb 02 03:39:35 +0000 2021;6;10;Miami, FL;
Guillermo Lasso;@soyfdelrincon @LassoGuillermo Lasso nuestro futuro Presidente;Tue Feb 02 03:39:49 +0000 2021;0;0;;
Guillermo Lasso;RT @socialholico: *Lasso echándose las manos a la cabeza*;Tue Feb 02 03:39:56 +0000 2021;7;15;;
Guillermo Lasso;RT @hijadeivan: Los que están pensando en votar por Hervas Romero Lucio y el resto q no tienen ninguna posibilidad en estas elecciones pien…;Tue Feb 02 03:40:04 +0000 2021;322;776;Samborondon, Ecuador;
Guillermo Lasso;RT @xafu: Ecuador elige nuevo presidente este domingo 7, entre el centroderechista Guillermo Lasso y el correista Andrés Arauz, que según t…;Tue Feb 02 03:40:10 +0000 2021;5;7;Lima, OH;
Guillermo Lasso;"RT @sucocastillo: Lasso reconoce que Moreno ha implementado su plan de gobierno.

Lasso apoyó el 90% de las leyes presentadas por Moreno, i…";Tue Feb 02 03:40:16 +0000 2021;14;21;Santo Domingo, Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:40:40 +0000 2021;101;402;Cuenca, Ecuador;
Guillermo Lasso;@LassoGuillermo @CNNEE Lasso presidente;Tue Feb 02 03:41:13 +0000 2021;0;0;;
Guillermo Lasso;RT @eli35066149: @soyfdelrincon @LassoGuillermo Lasso nuestro futuro Presidente;Tue Feb 02 03:41:24 +0000 2021;1;1;;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:41:31 +0000 2021;102;406;Guayaquil , Ecuador ;
Guillermo Lasso;"RT @SilviValdez: Mi voto por @fkrklect 👍
La verdad cruda, dura y desnuda ante todo! 💪👏 https://t.co/YBKogVQnlY";Tue Feb 02 03:42:04 +0000 2021;3;15;Piura;
Guillermo Lasso;RT @EfrainCamacho13: @MashiRafael @cast_alexa ¡Por Dios!, a dónde ha llegado la deshonestidad y desvergüenza del empresariado nacional q, e…;Tue Feb 02 03:42:12 +0000 2021;5;19;;
Guillermo Lasso;"RT @ElRebeldeEc: Hora 25. Si después de ver la entrevista al candidato Guillermo Lasso,decides votar por él; déjame decirte que estás entre…";Tue Feb 02 03:42:34 +0000 2021;100;367;;
Guillermo Lasso;"RT @ETacle: Buenos días Ecuador!🌞🌞🌞
Pancho Huerta. También se une a la lucha!
Lasso presidente!
Fuerza, ya faltan pocos días!
💪💪💪💪💪💪💪💪 http…";Tue Feb 02 03:42:48 +0000 2021;29;49;Guayaquil;
Guillermo Lasso;@ZuRia611 @CarlosVerareal @DianaAtamaint @LassoGuillermo Lasso si fué presidente!! Por una hora pero fué!!!;Tue Feb 02 03:42:49 +0000 2021;0;0;Milford, MA;
Guillermo Lasso;RT @IngridCasanov: Este 7 de Febrero es la 3er vez que el candidato Lasso ganará por la lista 21 con el Partido CREO . Lasso presidente en…;Tue Feb 02 03:42:51 +0000 2021;1;1;;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:43:23 +0000 2021;103;411;Quito, Ecuador;
Guillermo Lasso;RT @Guayaco__2020: Ya estamos en la semana de una de las decisiones más importantes para el Ecuador, el domingo 7 de Febrero serán las #Ele…;Tue Feb 02 03:43:26 +0000 2021;11;5;;
Guillermo Lasso;RT @connection53: Resumiendo y concluyendo: cada sueño truncado tiene su apellido, cada lágrima de cocodrilo causa desazón, cada palabra vu…;Tue Feb 02 03:43:39 +0000 2021;21;44;;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:43:52 +0000 2021;104;412;Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:44:10 +0000 2021;105;412;;
Guillermo Lasso;@PatricioJijonL1 Derrotemos con nuestro voto a los que quieren tomar al Ecuador para sus fechorías. Todos a las urn… https://t.co/nSnxydt5j5;Tue Feb 02 03:44:26 +0000 2021;0;0;Quito, Ecuador;
Guillermo Lasso;@soyfdelrincon @LassoGuillermo Lasso presidente;Tue Feb 02 03:44:58 +0000 2021;0;0;;
Guillermo Lasso;@LassoGuillermo @CNNEE Estamos contigo Lasso presidente;Tue Feb 02 03:45:07 +0000 2021;0;0;;
Guillermo Lasso;@LassoGuillermo LASSO PRESIDENTE https://t.co/pnO5tN7a3F;Tue Feb 02 03:45:22 +0000 2021;0;0;QUITO ECUADOR;
Guillermo Lasso;"El condicionar empleo es una forma más de esclavitud 🙄 ¡ Ni un voto a la derecha! Es lo mismo que @ECUATRANSA 
Por… https://t.co/jNjMlZK4sa";Tue Feb 02 03:45:36 +0000 2021;0;0;Quito, Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:45:48 +0000 2021;105;415;Guayaquil - ecuador;
Guillermo Lasso;@elhereje66 @JamesBo10547543 @GellibertSara @hectoreliam @SUPERYEMO @josefjimam1983 Y tú estas apoyando a alguien q… https://t.co/M40e6k6YpZ;Tue Feb 02 03:45:58 +0000 2021;0;0;;
Guillermo Lasso;El de CNN le pregunta a Lasso sobre el presidente de Argentina, Bolivia y Venezuela para a propósito crear polémica… https://t.co/Wdes7e03kP;Tue Feb 02 03:46:27 +0000 2021;0;0;;
Guillermo Lasso;#concluLASSO Saludos desde Miami para G. Lasso, lo mejor para Presidente de Ecuador;Tue Feb 02 03:47:02 +0000 2021;0;0;Miami, FL;Miami, FL
Guillermo Lasso;PORQUE NO TE QUEDAS EN TU METRO CUADRADO, eterno burócrata millonario....!!!;Tue Feb 02 03:47:10 +0000 2021;0;0;quito;
Guillermo Lasso;"RT @SalimZaidan: Al parecer ciertos periodistas y académicos entendieron mal lo que es el voto como derecho-deber.

¿Podemos elegir libreme…";Tue Feb 02 03:47:29 +0000 2021;105;324;Quito - Ecuador;
Guillermo Lasso;@Enrique76862954 @EArosemenaM Y tú apoyas a alguien que está apoyando un gobierno que ocasionó una migración mucho… https://t.co/AUIC5vFUaq;Tue Feb 02 03:47:59 +0000 2021;0;0;;
Guillermo Lasso;"Lasso, nefasto!
Está con todos y no está con nadie.
Solo quiere ser presidente por vanidad.
Nunca será presidente.";Tue Feb 02 03:48:49 +0000 2021;0;0;;
Guillermo Lasso;"RT @MonikVillegasH: El condicionar empleo es una forma más de esclavitud 🙄 ¡ Ni un voto a la derecha! Es lo mismo que @ECUATRANSA 
Por eso…";Tue Feb 02 03:49:01 +0000 2021;1;0;;
Guillermo Lasso;"RT @MonikVillegasH: El condicionar empleo es una forma más de esclavitud 🙄 ¡ Ni un voto a la derecha! Es lo mismo que @ECUATRANSA 
Por eso…";Tue Feb 02 03:49:16 +0000 2021;2;2;Pujilí- Ecuador;
Guillermo Lasso;@Mike07502190 @karitupl_ Y tú estas apoyando a alguien que apoya a un gobierno que provocó una migración más grande… https://t.co/V0kiv08kbT;Tue Feb 02 03:49:41 +0000 2021;0;0;;
Guillermo Lasso;"RT @MonikVillegasH: El condicionar empleo es una forma más de esclavitud 🙄 ¡ Ni un voto a la derecha! Es lo mismo que @ECUATRANSA 
Por eso…";Tue Feb 02 03:49:53 +0000 2021;3;3;Quito, Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:49:55 +0000 2021;106;422;Guayaquil;
Guillermo Lasso;@PaolaCDC LASSO PRESIDENTE https://t.co/OOaTFI3hQb;Tue Feb 02 03:50:34 +0000 2021;0;0;QUITO ECUADOR;
Guillermo Lasso;RT @HectorMontilla_: Se acercan las elecciones, y, si quieres ver a Hervas, Montúfar, entre otros, como presidente del Ecuador, vota por La…;Tue Feb 02 03:51:17 +0000 2021;2;4;;
Guillermo Lasso;@andresnn1 @philipao13 @ambatoenlinea que mrd tuvo que ver Lasso aca en este gobierno si ni siquiera fue electo pel… https://t.co/oX9qppIaS8;Tue Feb 02 03:51:34 +0000 2021;0;0;Guayaquil;
Guillermo Lasso;RT @PedroJurado_: #concluLASSO muy buena entrevista a (espero nuestro próximo presidente) Lasso.;Tue Feb 02 03:52:01 +0000 2021;1;4;Miami, FL;
Guillermo Lasso;@CNNEE @soyfdelrincon @LassoGuillermo Lasso nunca será presidente;Tue Feb 02 03:52:11 +0000 2021;0;0;Guayaquil, Ecuador;
Guillermo Lasso;"RT @MarcoAnibal: Das pena Carlos Pérez Guartambel. Pena. Miserable. Desclasado. Ni de aquí ni de allá. Eso sí derecha pura y dura. 

Desesp…";Tue Feb 02 03:52:51 +0000 2021;38;88;;
Guillermo Lasso;RT @MaryVal80479610: #concluLASSO Saludos desde Miami para G. Lasso, lo mejor para Presidente de Ecuador;Tue Feb 02 03:53:42 +0000 2021;1;0;;
